DataZone,"2011Code	TDS"
S01012530,"	-2.00320951"
S01012530,"	-1.579974513"
S01012529,"	-0.680912086"
S01012513,"	-3.682805633"
S01012516,"	0.884751753"
S01012513,"	-6.10916659"
S01012527,"	-2.838832761"
S01012527,"	-4.106986497"
S01012526,"	-2.659914145"
S01012527,"	-5.894335386"
S01012527,"	0.719188223"
S01012533,"	-1.008214212"
S01012532,"	1.993439081"
S01012524,"	-0.463184535"
S01012524,"	-3.955275614"
S01012524,"	-2.17978727"
S01012524,"	-4.396842347"
S01012524,"	-3.126826483"
S01012525,"	-5.508497395"
S01012525,"	-4.607485378"
S01012449,"	-3.298360187"
S01012449,"	-2.16909827"
S01012448,"	-0.80130429"
S01012449,"	0.535827072"
S01012449,"	0.842583311"
S01012450,"	-5.823124007"
S01012447,"	-4.295094962"
S01012447,"	-2.808146279"
S01012446,"	-0.565244336"
S01012447,"	-2.872414431"
S01012446,"	-1.940647824"
S01012446,"	1.320098579"
S01012446,"	0.931149494"
S01012448,"	-3.427345121"
S01012448,"	-3.822006135"
S01012535,"	-1.48734492"
S01012535,"	-0.350461191"
S01012535,"	1.376761625"
S01012536,"	-3.905039764"
S01012536,"	3.170110635"
S01012536,"	2.003603888"
S01012538,"	1.881408198"
S01012538,"	3.176266899"
S01012538,"	1.166998811"
S01012537,"	1.748683636"
S01012537,"	0.543293548"
S01012537,"	-0.094918373"
S01012537,"	-0.049527643"
S01012537,"	2.575669494"
S01012537,"	1.436045311"
S01012539,"	-1.845617698"
S01012539,"	-3.869198376"
S01012541,"	-0.646726559"
S01012541,"	-1.102873752"
S01012541,"	-0.158026276"
S01012540,"	4.888034963"
S01012540,"	2.778121853"
S01012540,"	1.757810323"
S01012539,"	0.269296805"
S01012540,"	1.767410664"
S01012540,"	3.139966319"
S01012539,"	0.078908551"
S01012539,"	1.559738708"
S01012532,"	-4.541599402"
S01012531,"	-0.037864193"
S01012531,"	1.82460093"
S01012532,"	-1.433838763"
S01012569,"	-4.616075231"
S01012569,"	-3.041158826"
S01012564,"	-3.943475047"
S01012569,"	-1.656175579"
S01012568,"	-3.591760569"
S01012568,"	-3.037454796"
S01012568,"	-0.719628512"
S01012568,"	-4.220155403"
S01012564,"	-4.552941864"
S01012564,"	-5.512229143"
S01012565,"	-1.030342728"
S01012566,"	-5.789614716"
S01012565,"	-4.431603313"
S01012567,"	2.685180435"
S01012567,"	-1.669545811"
S01012567,"	-1.75851102"
S01012567,"	0.468246837"
S01012567,"	3.446719485"
S01012567,"	1.962261476"
S01012567,"	1.574612292"
S01012567,"	1.407719015"
S01012566,"	3.002927387"
S01012566,"	0.810145499"
S01012566,"	4.431169511"
S01012566,"	-0.106141719"
S01012566,"	-1.969515142"
S01012566,"	-0.603911382"
S01012565,"	-1.447543562"
S01012566,"	0.068979225"
S01012565,"	-3.040048773"
S01012559,"	0.470508877"
S01012565,"	-0.129478722"
S01012565,"	-5.855228681"
S01012562,"	0.179232162"
S01012564,"	-0.852751741"
S01012561,"	1.727387795"
S01012564,"	-2.258757582"
S01012562,"	0.35927819"
S01012562,"	1.922058418"
S01012562,"	1.72749154"
S01012562,"	3.646354053"
S01012562,"	3.240570912"
S01012562,"	1.018317772"
S01012560,"	0.399741412"
S01012561,"	4.041357077"
S01012560,"	1.998230059"
S01012558,"	-1.521931168"
S01012561,"	0.2509501"
S01012560,"	2.515181774"
S01012559,"	-0.924435561"
S01012558,"	4.221685154"
S01012559,"	6.408073635"
S01012559,"	2.04373516"
S01012558,"	1.513243223"
S01012557,"	-1.248771522"
S01012557,"	-3.363566078"
S01012557,"	-2.280769635"
S01012557,"	-2.931510408"
S01012556,"	-3.710396519"
S01012556,"	-3.322535919"
S01012557,"	-3.743704457"
S01012556,"	-4.220410709"
S01012556,"	-3.566505165"
S01012555,"	-4.653311447"
S01012555,"	-3.404403255"
S01012555,"	-3.445120388"
S01012555,"	-4.516679136"
S01012554,"	-2.611513304"
S01012554,"	-2.946859494"
S01012554,"	-3.994566028"
S01012563,"	-4.225959118"
S01012563,"	-1.425170815"
S01012563,"	-4.411390036"
S01012563,"	-5.952735611"
S01012563,"	-3.595711338"
S01012549,"	3.146526145"
S01012550,"	3.066941045"
S01012549,"	0.699821781"
S01012549,"	5.787115305"
S01012550,"	2.757334406"
S01012551,"	-4.01324699"
S01012550,"	-4.426679517"
S01012552,"	-5.356563316"
S01012552,"	-3.694774491"
S01012552,"	-4.660822105"
S01012548,"	-1.319115709"
S01012548,"	0.715831911"
S01012542,"	1.543478516"
S01012542,"	-1.851150914"
S01012542,"	0.851343074"
S01012543,"	1.231461165"
S01012542,"	1.196302182"
S01012542,"	-0.978293158"
S01012543,"	-4.010111859"
S01012543,"	-3.732654828"
S01012544,"	1.59606463"
S01012545,"	4.196084413"
S01012545,"	2.709094674"
S01012545,"	-0.824068246"
S01012546,"	-0.154127466"
S01012547,"	1.672027714"
S01012546,"	0.402030061"
S01012546,"	-2.935478837"
S01012547,"	-5.466792965"
S01012547,"	0.72149854"
S01012545,"	-1.723033443"
S01012441,"	-2.582459673"
S01012422,"	-2.423127401"
S01012544,"	-3.761947393"
S01012544,"	-6.331045968"
S01012544,"	-4.362127086"
S01012544,"	2.917446394"
S01012544,"	-3.880751926"
S01012419,"	-0.157566718"
S01012421,"	-0.017935013"
S01012450,"	-2.534380874"
S01012418,"	-0.301835006"
S01012419,"	-1.937262354"
S01012418,"	-0.266353805"
S01012420,"	-0.065802824"
S01012439,"	2.224700183"
S01012438,"	-5.781866769"
S01012483,"	2.769895367"
S01012486,"	-2.385042987"
S01012450,"	-0.755529458"
S01012484,"	-5.304185949"
S01012482,"	-3.308200801"
S01012468,"	-0.415823218"
S01012465,"	2.442949146"
S01012463,"	-2.954300212"
S01012478,"	-1.466632843"
S01012455,"	-3.523509681"
S01012455,"	-6.137710447"
S01012458,"	-2.487405634"
S01012458,"	-3.382941157"
S01012458,"	-1.958746153"
S01012509,"	-2.094633028"
S01012507,"	1.591043151"
S01012442,"	-4.603394454"
S01012442,"	-4.076111383"
S01012442,"	1.190408404"
S01012503,"	2.713266149"
S01012488,"	3.407773357"
S01012518,"	-1.213890263"
S01012490,"	3.804228833"
S01012492,"	4.928386891"
S01012496,"	-1.27448544"
S01012496,"	-0.053545761"
S01012506,"	-1.924051288"
S01012523,"	-2.883953906"
S01012531,"	-1.264279357"
S01012541,"	-4.41661213"
S01012534,"	1.098930497"
S01012527,"	-1.903571797"
S01012525,"	-4.983523428"
S01012524,"	-1.807040119"
S01012524,"	-0.568667689"
S01012548,"	-2.171480486"
S01012449,"	-1.083839895"
S01012449,"	-5.276194174"
S01012535,"	-0.823927882"
S01012535,"	-4.320283069"
S01012536,"	2.943333779"
S01012552,"	-1.289400442"
S01012540,"	-0.10728693"
S01012567,"	-2.932979438"
S01012567,"	-2.243059912"
S01012441,"	-1.963571323"
S01012441,"	-3.725472468"
S01012554,"	-4.396778669"
S01012550,"	0.727605489"
S01012550,"	-3.138728657"
S01012550,"	0.39933143"
S01012550,"	-2.952519281"
S01012550,"	-1.198229148"
S01012441,"	-1.261325335"
S01012548,"	-0.960643441"
S01012548,"	-4.216518813"
S01012547,"	-6.24042087"
S01012547,"	-5.752235308"
S01012547,"	-2.633956618"
S01012547,"	-2.546448983"
S01012423,"	-0.543738562"
S01012423,"	-0.489694233"
S01012425,"	2.210462368"
S01012426,"	0.621414446"
S01012484,"	-1.811461309"
S01012484,"	-5.133926977"
S01012470,"	3.747330532"
S01012470,"	-1.16335469"
S01012477,"	-2.901363422"
S01012477,"	-4.123236905"
S01012476,"	-4.065520307"
S01012476,"	-0.100457593"
S01012457,"	-6.168806819"
S01012457,"	-3.159736976"
S01012549,"	0.290785399"
S01012549,"	1.657723849"
S01012450,"	-3.611180154"
S01012450,"	-3.647212992"
S01012535,"	-0.76330491"
S01012541,"	-3.662103945"
S01012541,"	-3.813139832"
S01012541,"	-3.354891092"
S01012537,"	0.493023192"
S01012532,"	-2.675693646"
S01012445,"	-3.729441049"
S01012445,"	-1.324837916"
S01012445,"	-0.285001456"
S01012444,"	-4.944883551"
S01012443,"	-6.087283734"
S01012442,"	-1.573761221"
S01012442,"	-0.918115774"
S01012423,"	-0.279631485"
S01012423,"	-2.485507572"
S01012422,"	-1.637200737"
S01012419,"	-0.455442175"
S01012419,"	0.428677629"
S01012420,"	-0.763185836"
S01012422,"	-1.621594937"
S01012417,"	1.354186679"
S01012417,"	-1.532046977"
S01012432,"	3.518980867"
S01012433,"	-0.518816216"
S01012432,"	-0.397482667"
S01012432,"	-5.313592843"
S01012420,"	-2.412361603"
S01012420,"	0.650844056"
S01012420,"	-1.673983679"
S01012437,"	2.25279441"
S01012437,"	3.136288976"
S01012437,"	-3.484543018"
S01012481,"	-3.498121947"
S01012480,"	-0.086819295"
S01012480,"	-1.793658791"
S01012480,"	0.086164117"
S01012480,"	0.103520116"
S01012480,"	-2.16434178"
S01012480,"	6.642033616"
S01012480,"	-2.2346532"
S01012481,"	-0.33261453"
S01012481,"	-4.824560685"
S01012481,"	2.672467008"
S01012481,"	3.618035219"
S01012469,"	-4.43149569"
S01012484,"	1.398384755"
S01012462,"	5.738243561"
S01012462,"	-0.506526255"
S01012460,"	-3.453606051"
S01012460,"	-2.253513653"
S01012459,"	-3.739375411"
S01012459,"	-1.642496743"
S01012459,"	-1.9896365"
S01012460,"	-3.005301916"
S01012460,"	-4.0178599"
S01012479,"	-2.462131154"
S01012477,"	-6.078415588"
S01012473,"	-2.795403424"
S01012476,"	-1.616935154"
S01012478,"	0.272600625"
S01012474,"	3.625887656"
S01012466,"	2.679996898"
S01012474,"	4.247212195"
S01012483,"	-3.155804732"
S01012483,"	-2.558606168"
S01012473,"	-1.346057225"
S01012473,"	-4.018688433"
S01012473,"	-6.106629943"
S01012457,"	-3.460797075"
S01012455,"	-2.39403149"
S01012455,"	-4.334915216"
S01012452,"	-5.372031546"
S01012452,"	-3.679109053"
S01012452,"	-5.528146156"
S01012452,"	-2.813912791"
S01012452,"	-1.43751231"
S01012490,"	1.651374381"
S01012490,"	-0.67105498"
S01012490,"	5.100612498"
S01012490,"	3.501668533"
S01012490,"	6.042259347"
S01012507,"	-0.66649227"
S01012507,"	2.529596543"
S01012500,"	1.873727563"
S01012504,"	2.24028294"
S01012500,"	5.170250168"
S01012488,"	-1.621899202"
S01012511,"	-0.147343102"
S01012488,"	3.482382493"
S01012488,"	-0.385346476"
S01012488,"	0.409121229"
S01012488,"	2.205090022"
S01012508,"	4.86119086"
S01012508,"	-1.754076453"
S01012508,"	-0.5981963"
S01012508,"	-4.504667308"
S01012510,"	-0.408158161"
S01012510,"	-2.268203284"
S01012493,"	-0.661362779"
S01012493,"	2.051838002"
S01012492,"	4.467289625"
S01012493,"	5.970461237"
S01012491,"	5.603807141"
S01012490,"	6.757064512"
S01012492,"	5.411826499"
S01012493,"	-3.473944568"
S01012493,"	-0.077724616"
S01012499,"	6.678088215"
S01012501,"	2.297645652"
S01012520,"	-2.494602132"
S01012520,"	-3.645019273"
S01012518,"	-1.628725893"
S01012518,"	-3.169624971"
S01012521,"	-1.305774672"
S01012521,"	-2.935117347"
S01012534,"	-0.193336858"
S01012534,"	0.062589398"
S01012516,"	-3.734291839"
S01012516,"	2.1220082"
S01012516,"	1.4582139"
S01012514,"	-3.115634237"
S01012514,"	-3.019494664"
S01012447,"	-2.271049527"
S01012447,"	-4.642777683"
S01012447,"	-5.855489599"
S01012447,"	-5.580877538"
S01012446,"	-1.536706185"
S01012536,"	1.810928161"
S01012538,"	-0.209910123"
S01012538,"	0.889433102"
S01012538,"	-4.424160183"
S01012538,"	-0.915971256"
S01012541,"	0.972911861"
S01012532,"	-1.876607622"
S01012531,"	-1.956041155"
S01012531,"	-3.665030808"
S01012568,"	-0.484642905"
S01012569,"	-4.397264269"
S01012564,"	-4.389342184"
S01012566,"	1.453281166"
S01012559,"	3.54694411"
S01012559,"	1.842160094"
S01012559,"	4.6624229"
S01012561,"	-1.426639077"
S01012561,"	-0.779197095"
S01012561,"	-0.481767315"
S01012561,"	-3.512314808"
S01012560,"	-3.632989261"
S01012558,"	-0.451942122"
S01012558,"	-0.708107792"
S01012551,"	-3.687381758"
S01012552,"	-2.61333544"
S01012552,"	-6.132524941"
S01012552,"	-5.862740332"
S01012552,"	-2.754903863"
S01012551,"	-3.861902557"
S01012548,"	-3.369243083"
S01012548,"	-5.551738864"
S01012544,"	1.161850289"
S01012544,"	-3.097147563"
S01012546,"	0.112763071"
S01012546,"	-0.026639439"
S01012430,"	-2.162189435"
S01012431,"	0.896745347"
S01012431,"	-0.256256583"
S01012431,"	-1.881596247"
S01012482,"	3.222809554"
S01012482,"	-3.349111947"
S01012515,"	2.857790898"
S01012515,"	1.338940198"
S01012512,"	2.974027694"
S01012513,"	-3.407692405"
S01012513,"	-0.724562531"
S01012513,"	-4.160454302"
S01012514,"	-5.147904369"
S01012514,"	-4.365200549"
S01012514,"	-5.049133709"
S01012514,"	-2.925871442"
S01012533,"	-4.817209374"
S01012533,"	-1.988718705"
S01012531,"	-4.711982402"
S01012551,"	-2.752259636"
S01012551,"	-6.000117558"
S01012553,"	-2.57303352"
S01012553,"	-3.108044154"
S01012553,"	-2.843495555"
S01012553,"	-2.726498818"
S01012553,"	-2.829306136"
S01012551,"	-3.545665719"
S01012872,"	2.584545946"
S01012848,"	-0.250189651"
S01012848,"	-1.110451079"
S01012850,"	-0.134974654"
S01012849,"	3.327627224"
S01012848,"	-2.09020094"
S01012849,"	2.047331089"
S01012850,"	0.592444139"
S01012856,"	1.54634444"
S01012856,"	-2.357241238"
S01012856,"	1.289839719"
S01012849,"	0.677508655"
S01012849,"	0.728969776"
S01012849,"	-0.277471895"
S01012856,"	2.605446742"
S01012849,"	3.04643334"
S01012856,"	0.202159268"
S01012846,"	2.784853677"
S01012846,"	5.369595679"
S01012846,"	4.156047649"
S01012846,"	1.605370422"
S01012846,"	4.278052437"
S01012846,"	2.891566492"
S01012846,"	-1.057806094"
S01012846,"	5.499603981"
S01012847,"	-1.979281818"
S01012847,"	-3.111292318"
S01012847,"	2.226427574"
S01012846,"	3.50688484"
S01012847,"	2.851268232"
S01012826,"	6.911211512"
S01012825,"	1.037675703"
S01012826,"	3.47126026"
S01012827,"	-3.020510527"
S01012829,"	2.996398848"
S01012829,"	3.932953996"
S01012829,"	4.200042455"
S01012829,"	4.232026301"
S01012829,"	2.756580435"
S01012829,"	2.999003037"
S01012829,"	2.38078646"
S01012829,"	6.006017452"
S01012828,"	-3.549026891"
S01012819,"	-1.413628216"
S01012820,"	-2.79705523"
S01012824,"	-0.957941171"
S01012824,"	-4.269991675"
S01012824,"	-2.971884239"
S01012824,"	0.227274721"
S01012818,"	-2.220685981"
S01012822,"	4.444278821"
S01012819,"	4.35664631"
S01012824,"	-1.176994199"
S01012822,"	4.69338408"
S01012822,"	8.610855815"
S01012822,"	3.198524948"
S01012819,"	5.754081448"
S01012819,"	2.698116807"
S01012819,"	5.732979987"
S01012819,"	6.614148412"
S01012815,"	1.588491221"
S01012816,"	-1.729293028"
S01012816,"	0.486087123"
S01012838,"	6.399973905"
S01012837,"	6.389632554"
S01012838,"	8.363792214"
S01012838,"	5.609902916"
S01012838,"	5.47523448"
S01012838,"	4.927599323"
S01012838,"	6.421219329"
S01012838,"	7.299275157"
S01012837,"	4.827119846"
S01012837,"	7.848891469"
S01012837,"	6.768419966"
S01012837,"	3.793293744"
S01012839,"	-1.105652073"
S01012839,"	-2.657433766"
S01012837,"	5.006465656"
S01012837,"	8.061769134"
S01012837,"	8.442862383"
S01012839,"	-4.918467045"
S01012839,"	-3.882321533"
S01012839,"	-4.027354484"
S01012839,"	-0.608135655"
S01012841,"	-1.428176605"
S01012832,"	-3.373031452"
S01012878,"	-5.009849289"
S01012878,"	-1.862021492"
S01012878,"	-5.010814122"
S01012878,"	-0.616053435"
S01012843,"	-1.626420016"
S01012843,"	-3.612826782"
S01012843,"	-2.707702216"
S01012841,"	-3.22675557"
S01012841,"	-1.092481318"
S01012843,"	-1.524852787"
S01012843,"	-2.287824779"
S01012848,"	-2.500901607"
S01012848,"	-1.751029165"
S01012848,"	-4.272100382"
S01012844,"	-5.055748548"
S01012844,"	-3.27940691"
S01012842,"	-4.860544469"
S01012844,"	-4.10146549"
S01012844,"	-5.862740332"
S01012849,"	0.283080472"
S01012845,"	-2.306065012"
S01012845,"	-2.566856301"
S01012845,"	-3.936959818"
S01012845,"	-2.910285051"
S01012844,"	-3.539639469"
S01012835,"	-1.639707147"
S01012843,"	-5.99934158"
S01012835,"	2.210350819"
S01012835,"	-0.485274033"
S01012835,"	-1.75327716"
S01012835,"	-1.295475596"
S01012835,"	0.121580865"
S01012834,"	4.540791584"
S01012835,"	2.29213544"
S01012835,"	-0.335052841"
S01012834,"	0.160967062"
S01012834,"	-2.582413636"
S01012832,"	6.459654664"
S01012832,"	-2.305475153"
S01012832,"	0.226332165"
S01012833,"	4.489074928"
S01012834,"	4.438826792"
S01012833,"	7.57772501"
S01012833,"	0.420593608"
S01012833,"	1.875147203"
S01012831,"	1.84556895"
S01012833,"	3.903679564"
S01012832,"	7.075928802"
S01012830,"	-0.427994054"
S01012830,"	-0.78819653"
S01012830,"	-0.307198963"
S01012831,"	1.28693222"
S01012831,"	0.293178685"
S01012831,"	4.382375724"
S01012831,"	1.739787826"
S01012830,"	5.83131381"
S01012830,"	3.280595288"
S01012830,"	-1.348401201"
S01012830,"	-2.033693665"
S01012867,"	2.925566454"
S01012867,"	5.065387937"
S01012873,"	-0.170700735"
S01012867,"	3.803017425"
S01012867,"	0.155976453"
S01012869,"	6.735981041"
S01012869,"	4.682267177"
S01012869,"	7.309329294"
S01012869,"	6.424843669"
S01012864,"	5.260431859"
S01012868,"	6.417019474"
S01012868,"	-0.3137843"
S01012864,"	4.842269885"
S01012864,"	6.910783128"
S01012864,"	1.058119638"
S01012858,"	5.110554897"
S01012859,"	-0.599894702"
S01012858,"	0.136419148"
S01012858,"	-2.547185558"
S01012859,"	0.968319121"
S01012859,"	-0.374995696"
S01012859,"	6.60717016"
S01012859,"	4.191789977"
S01012871,"	-4.16462559"
S01012871,"	-3.697115572"
S01012871,"	-1.640424857"
S01012871,"	-0.534596065"
S01012872,"	0.26318498"
S01012872,"	-2.00322323"
S01012872,"	-1.028198281"
S01012873,"	-2.619548784"
S01012873,"	1.315502985"
S01012873,"	-0.385595371"
S01012867,"	4.53987123"
S01012866,"	1.35249285"
S01012866,"	2.934180836"
S01012866,"	3.668629669"
S01012866,"	2.71034616"
S01012873,"	-1.955354223"
S01012866,"	-1.108566964"
S01012871,"	0.342990205"
S01012871,"	0.017892754"
S01012866,"	-0.205399537"
S01012870,"	-0.20089187"
S01012870,"	-4.78709195"
S01012870,"	-3.639951451"
S01012870,"	-1.394478858"
S01012870,"	-2.958203147"
S01012860,"	-1.712574526"
S01012860,"	-0.2706039"
S01012860,"	-1.380763577"
S01012860,"	-2.555915354"
S01012865,"	-1.287818294"
S01012865,"	0.839247114"
S01012865,"	-0.799479187"
S01012865,"	1.874053163"
S01012860,"	0.134185991"
S01012860,"	-0.48789211"
S01012860,"	0.490152565"
S01012865,"	1.079081246"
S01012868,"	1.222136611"
S01012865,"	3.250527228"
S01012862,"	3.756488407"
S01012862,"	3.641459416"
S01012868,"	5.035885128"
S01012862,"	3.852441329"
S01012863,"	6.486175139"
S01012863,"	3.280580774"
S01012863,"	7.340880591"
S01012863,"	6.28040272"
S01012862,"	7.047809011"
S01012862,"	3.888249601"
S01012862,"	0.603962866"
S01012862,"	1.347840164"
S01012861,"	-1.606734491"
S01012861,"	1.533737466"
S01012861,"	-0.534148198"
S01012861,"	-3.03994583"
S01012861,"	-2.541261171"
S01012861,"	1.950171267"
S01012861,"	-1.856776177"
S01012880,"	-6.213192439"
S01012880,"	-1.826882148"
S01012880,"	-6.197673246"
S01012880,"	-2.782666204"
S01012880,"	-1.390643693"
S01012881,"	-2.384064742"
S01012852,"	-1.848555799"
S01012881,"	-1.297772567"
S01012879,"	-3.444499699"
S01012880,"	-2.330963908"
S01012880,"	-3.084360311"
S01012881,"	0.130997373"
S01012881,"	-4.446904689"
S01012851,"	-1.262205105"
S01012851,"	0.14974704"
S01012850,"	-1.050678003"
S01012851,"	0.175168333"
S01012851,"	0.565300557"
S01012850,"	1.110951067"
S01012851,"	-1.330154062"
S01012850,"	1.745684999"
S01012853,"	-3.112520587"
S01012853,"	-0.289347506"
S01012853,"	-3.075078423"
S01012853,"	-0.962526117"
S01012853,"	-2.003821056"
S01012851,"	-4.227374169"
S01012853,"	-1.506678665"
S01012852,"	-2.533110208"
S01012852,"	-3.223054883"
S01012852,"	-3.781329724"
S01012852,"	-2.9078869"
S01012854,"	-3.682768787"
S01012854,"	-1.254727195"
S01012852,"	-3.423612388"
S01012852,"	-3.509472043"
S01012857,"	0.990628849"
S01012857,"	0.302931363"
S01012853,"	-1.899829028"
S01012854,"	-4.132349427"
S01012854,"	-2.942438746"
S01012855,"	-2.8443425"
S01012854,"	-2.243507702"
S01012854,"	0.007596805"
S01012854,"	-4.109971691"
S01012855,"	2.289219474"
S01012855,"	-0.060166111"
S01012855,"	-4.173673224"
S01012855,"	1.850751507"
S01012857,"	2.705864395"
S01012857,"	3.553866303"
S01012857,"	3.235438805"
S01012857,"	0.375570183"
S01012856,"	5.122720276"
S01012856,"	3.092335686"
S01012858,"	3.050448232"
S01012858,"	2.166424805"
S01012876,"	3.88919646"
S01012876,"	4.124022718"
S01012876,"	3.002098271"
S01012876,"	5.035425899"
S01012876,"	0.667828448"
S01012876,"	2.779275076"
S01012877,"	1.889837442"
S01012876,"	0.403881589"
S01012876,"	0.679393279"
S01012877,"	0.009092268"
S01012877,"	2.700959005"
S01012877,"	-0.894206475"
S01012877,"	-0.353516857"
S01012892,"	1.821611977"
S01012892,"	-0.430798335"
S01012892,"	2.779908147"
S01012892,"	1.387023783"
S01012892,"	4.408847376"
S01012892,"	5.17818085"
S01012892,"	8.757787461"
S01012892,"	1.356511946"
S01012892,"	5.227365891"
S01012893,"	2.323818493"
S01012893,"	3.478474925"
S01012893,"	5.055195303"
S01012874,"	5.81124699"
S01012874,"	3.316025804"
S01012893,"	6.595803383"
S01012893,"	3.637690421"
S01012892,"	2.467802814"
S01012891,"	5.410640117"
S01012886,"	-1.757434458"
S01012886,"	-3.512356389"
S01012886,"	-3.861347876"
S01012886,"	-2.902316506"
S01012884,"	-2.652759505"
S01012886,"	-2.814067967"
S01012886,"	-0.881872693"
S01012886,"	-1.232384285"
S01012874,"	0.162090764"
S01012888,"	-3.853524373"
S01012888,"	0.186132038"
S01012888,"	-2.595709731"
S01012874,"	3.171120272"
S01012874,"	0.960814695"
S01012874,"	-0.500485568"
S01012875,"	3.689813149"
S01012874,"	1.319192439"
S01012888,"	-3.538258686"
S01012888,"	-4.379251372"
S01012888,"	-2.749736362"
S01012875,"	3.79320559"
S01012875,"	-1.045506018"
S01012875,"	2.193000115"
S01012889,"	2.333813746"
S01012889,"	-1.712466874"
S01012889,"	-3.390992187"
S01012890,"	4.338829406"
S01012890,"	3.966669285"
S01012890,"	6.752644548"
S01012890,"	2.74750085"
S01012891,"	0.647351129"
S01012891,"	3.086530338"
S01012891,"	-2.689508648"
S01012882,"	-1.415073218"
S01012883,"	-1.270484311"
S01012882,"	-3.00834785"
S01012883,"	6.166228572"
S01012883,"	7.342763392"
S01012883,"	4.787472313"
S01012883,"	5.570524496"
S01012883,"	6.739653572"
S01012884,"	5.248433622"
S01012883,"	2.825181464"
S01012882,"	5.751634727"
S01012885,"	4.637126729"
S01012885,"	6.575190989"
S01012884,"	5.527764146"
S01012885,"	1.238643114"
S01012885,"	6.310162084"
S01012885,"	3.767440309"
S01012887,"	-3.012025903"
S01012885,"	5.794878811"
S01012887,"	-2.66656612"
S01012887,"	-4.596073473"
S01012887,"	-3.699607009"
S01012887,"	-2.393521188"
S01012879,"	0.353949834"
S01012887,"	-4.550916953"
S01012887,"	-3.980422016"
S01012879,"	1.665566227"
S01012878,"	-3.687543188"
S01012879,"	-3.382766847"
S01012879,"	-2.842657927"
S01012878,"	-4.004110683"
S01012878,"	-0.363610389"
S01012878,"	-2.914775688"
S01012879,"	1.046712754"
S01012843,"	-3.875821023"
S01012843,"	-6.021805787"
S01012834,"	2.210200188"
S01012868,"	4.8459485"
S01012858,"	2.44592621"
S01012859,"	3.817231797"
S01012859,"	5.620148123"
S01012867,"	4.817414368"
S01012860,"	-4.836482103"
S01012820,"	-5.990210559"
S01012821,"	-1.888065775"
S01012820,"	-3.001714203"
S01012821,"	-1.535558249"
S01012821,"	-1.901221019"
S01012820,"	-1.457269549"
S01012817,"	-3.087101438"
S01012817,"	-5.438224281"
S01012821,"	-1.366115897"
S01012821,"	-1.265482135"
S01012855,"	-4.641762213"
S01012863,"	2.502094187"
S01012857,"	1.315189768"
S01012863,"	3.946698252"
S01012858,"	2.252480081"
S01012892,"	2.336705461"
S01012892,"	4.993056926"
S01012893,"	1.096374203"
S01012846,"	-3.559309047"
S01012890,"	6.661318779"
S01012890,"	1.206421838"
S01012827,"	-5.051838486"
S01012827,"	-0.710154082"
S01012826,"	4.525090402"
S01012825,"	1.172710159"
S01012827,"	0.441046022"
S01012826,"	3.04079461"
S01012882,"	3.607093739"
S01012826,"	7.546012848"
S01012825,"	-3.616308951"
S01012828,"	-5.066723677"
S01012828,"	-1.738912872"
S01012824,"	-1.225142727"
S01012828,"	-3.75404471"
S01012828,"	-3.70703104"
S01012900,"	-4.596652704"
S01012825,"	5.470332092"
S01012825,"	5.579234157"
S01012838,"	6.580569565"
S01012836,"	-4.913921571"
S01012836,"	-3.312421504"
S01012838,"	3.874752968"
S01012836,"	-3.861064554"
S01012819,"	0.109365706"
S01012819,"	-0.457044559"
S01012823,"	-0.859044947"
S01012823,"	-1.989749807"
S01012823,"	-2.790496724"
S01012823,"	-3.205288815"
S01012822,"	5.348757837"
S01012823,"	-5.162090172"
S01012882,"	6.998165891"
S01012882,"	7.001972527"
S01012842,"	-2.554858534"
S01012842,"	-3.405275141"
S01012841,"	-3.050623134"
S01012841,"	-3.42533211"
S01012840,"	-0.600215456"
S01012840,"	-4.478979232"
S01012840,"	-2.388336852"
S01012840,"	-4.412764616"
S01012832,"	-2.457256016"
S01012842,"	-3.81514187"
S01012837,"	1.749094269"
S01012845,"	-0.473572057"
S01012845,"	-2.760337186"
S01012833,"	3.22186923"
S01012833,"	1.688972456"
S01012868,"	3.951152438"
S01012869,"	3.245051702"
S01012867,"	3.225524421"
S01012867,"	4.511287617"
S01012864,"	0.847561741"
S01012864,"	3.59057589"
S01012864,"	2.598580904"
S01012871,"	-1.201642774"
S01012872,"	-1.443832391"
S01012872,"	0.545542497"
S01012871,"	2.836567651"
S01012873,"	0.493291165"
S01012873,"	1.550440143"
S01012866,"	-1.724591137"
S01012865,"	-1.761440854"
S01012870,"	4.13954896"
S01012870,"	-0.248018631"
S01012870,"	0.078606984"
S01012863,"	6.588250579"
S01012863,"	2.651392157"
S01012879,"	-4.60971672"
S01012881,"	-3.233163195"
S01012879,"	-1.944572993"
S01012881,"	-2.237898981"
S01012851,"	2.679657764"
S01012850,"	2.880775208"
S01012857,"	2.506007431"
S01012857,"	4.770038099"
S01012892,"	4.272622355"
S01012893,"	4.172507937"
S01012874,"	2.420960481"
S01012875,"	2.120896024"
S01012889,"	-2.184400981"
S01012889,"	-3.609584784"
S01012889,"	-4.0189317"
S01012889,"	-4.63241596"
S01012890,"	-4.700226413"
S01012891,"	1.512676247"
S01012884,"	4.959063186"
S01012884,"	-0.842918703"
S01012884,"	1.326479723"
S01012858,"	2.182537887"
S01012858,"	4.473897167"
S01012859,"	0.424243498"
S01012859,"	-3.444159668"
