"","DataZone2011Code","TDS"
"35561","S01011405",5.463276872
"35562","S01011405",-0.928610719
"35563","S01011408",2.499894149
"35564","S01011408",5.068622995
"35565","S01011408",0.389353292
"35566","S01011408",1.043587125
"35567","S01011408",1.02256007
"35568","S01011409",1.488909177
"35569","S01011409",-0.373100373
"35570","S01011408",1.707668788
"35571","S01011409",3.009201583
"35572","S01011409",-0.830955421
"35573","S01011409",3.791351105
"35574","S01011409",2.830493581
"35575","S01011409",5.930791645
"35576","S01011409",5.164823986
"35577","S01011411",1.089831317
"35578","S01011411",-0.188383375
"35579","S01011412",-3.266978794
"35580","S01011412",-4.040906381
"35581","S01011412",-2.834432833
"35582","S01011412",-2.173770565
"35583","S01011412",-3.857055442
"35584","S01011412",-1.844633502
"35585","S01011367",2.432538135
"35586","S01011369",0.546473883
"35587","S01011367",-0.112646006
"35588","S01011367",-2.114561309
"35589","S01011367",3.082416724
"35590","S01011367",3.544290878
"35591","S01011367",3.538752623
"35592","S01011367",0.955665602
"35593","S01011367",1.042792332
"35594","S01011366",2.944496514
"35595","S01011366",-0.800046578
"35596","S01011366",1.701879175
"35597","S01011366",-1.54138976
"35598","S01011364",-1.304672694
"35599","S01011364",-1.019589648
"35600","S01011364",-3.737739587
"35601","S01011363",1.442374611
"35602","S01011363",0.678566779
"35603","S01011363",4.179206347
"35604","S01011363",-0.50972968
"35605","S01011362",-2.969151097
"35606","S01011363",3.976845868
"35607","S01011362",-3.257961157
"35608","S01011389",3.527220154
"35609","S01011389",3.193462846
"35610","S01011389",5.960282538
"35611","S01011388",3.289827653
"35612","S01011389",3.849224656
"35613","S01011390",0.513773879
"35614","S01011390",0.550889663
"35615","S01011390",2.946327503
"35616","S01011390",0.470817019
"35617","S01011392",6.375832898
"35618","S01011391",0.028087129
"35619","S01011391",-0.275857152
"35620","S01011391",3.531665719
"35621","S01011392",4.895270424
"35622","S01011391",3.188755728
"35623","S01011392",1.748952423
"35624","S01011427",4.067928178
"35625","S01011427",5.152298162
"35626","S01011427",0.983977202
"35627","S01011427",5.02752088
"35628","S01011428",2.49834866
"35629","S01011428",0.732392422
"35630","S01011427",0.334222533
"35631","S01011449",2.431732946
"35632","S01011449",-4.124243829
"35633","S01011449",1.11077759
"35634","S01011450",-2.788326065
"35635","S01011450",2.117452492
"35636","S01011448",-3.786094204
"35637","S01011448",-1.091932243
"35638","S01011448",0.153739591
"35639","S01011448",-1.000767721
"35640","S01011448",2.785052941
"35641","S01011447",1.493607428
"35642","S01011448",2.512529178
"35643","S01011447",0.303876496
"35644","S01011447",4.80168006
"35645","S01011447",2.627302805
"35646","S01011447",4.855281297
"35647","S01011447",4.184084856
"35648","S01011447",3.688215678
"35649","S01011430",-2.070476793
"35650","S01011430",-1.157603229
"35651","S01011434",0.48187482
"35652","S01011431",2.60331086
"35653","S01011434",0.714630888
"35654","S01011431",2.427977588
"35655","S01011431",2.467948499
"35656","S01011431",4.204740802
"35657","S01011432",5.577797448
"35658","S01011431",2.81281502
"35659","S01011432",0.09518242
"35660","S01011432",0.489216711
"35661","S01011432",2.057759641
"35662","S01011432",1.292328788
"35663","S01011432",1.675185316
"35664","S01011439",2.377667856
"35665","S01011439",0.937851137
"35666","S01011439",4.18956374
"35667","S01011432",1.834706489
"35668","S01011432",2.416664539
"35669","S01011433",3.840274831
"35670","S01011432",2.144438746
"35671","S01011431",-1.159122193
"35672","S01011431",-2.458201988
"35673","S01011431",-0.630048658
"35674","S01011433",4.102289981
"35675","S01011433",3.815319073
"35676","S01011433",6.71695921
"35677","S01011434",2.594819618
"35678","S01011433",4.965570781
"35679","S01011433",8.508796047
"35680","S01011439",4.325232773
"35681","S01011433",6.962393011
"35682","S01011435",-3.447007739
"35683","S01011435",-0.769316907
"35684","S01011436",1.028957503
"35685","S01011435",-4.737516668
"35686","S01011435",-0.193358308
"35687","S01011436",5.509822991
"35688","S01011436",3.803657821
"35689","S01011436",0.637611929
"35690","S01011437",0.385109359
"35691","S01011438",6.225681088
"35692","S01011438",3.416884009
"35693","S01011438",5.627881649
"35694","S01011437",1.462873179
"35695","S01011438",3.889932452
"35696","S01011438",7.637747735
"35697","S01011437",3.984081204
"35698","S01011437",4.214069494
"35699","S01011437",4.815837534
"35700","S01011436",3.826209722
"35701","S01011436",3.499496848
"35702","S01011436",2.882916403
"35703","S01011435",-1.715020185
"35704","S01011436",4.280307196
"35705","S01011435",-3.219895432
"35706","S01011435",-4.211858092
"35707","S01011445",0.266300315
"35708","S01011445",1.380619453
"35709","S01011444",1.00054262
"35710","S01011444",4.264912852
"35711","S01011444",3.500478091
"35712","S01011444",0.345041489
"35713","S01011440",3.913561574
"35714","S01011440",0.904448439
"35715","S01011440",-1.819392307
"35716","S01011441",6.130307941
"35717","S01011440",1.073824974
"35718","S01011440",2.121906659
"35719","S01011441",-0.604482792
"35720","S01011441",0.328770098
"35721","S01011441",2.123209186
"35722","S01011441",2.297346326
"35723","S01011442",3.225570964
"35724","S01011443",2.196431612
"35725","S01011442",3.221828915
"35726","S01011443",-0.805401568
"35727","S01011442",0.811953617
"35728","S01011443",0.572800911
"35729","S01011443",1.880299879
"35730","S01011442",1.735759162
"35731","S01011442",2.641551693
"35732","S01011442",-1.109097072
"35733","S01011678",-3.761803958
"35734","S01011678",1.981540363
"35735","S01011675",-0.178999177
"35736","S01011675",2.965826812
"35737","S01011675",-0.742437916
"35738","S01011675",-3.014633418
"35739","S01011675",0.875895712
"35740","S01011675",4.299482762
"35741","S01011675",3.651472355
"35742","S01011675",2.139869062
"35743","S01011676",4.45791493
"35744","S01011676",3.044972097
"35745","S01011676",5.534853659
"35746","S01011676",4.848215055
"35747","S01011677",3.189579954
"35748","S01011676",3.563569734
"35749","S01011678",5.626173388
"35750","S01011678",6.19453699
"35751","S01011687",-0.469653003
"35752","S01011688",4.817582333
"35753","S01011688",-1.72208195
"35754","S01011687",5.22214273
"35755","S01011688",2.155983801
"35756","S01011687",2.949581101
"35757","S01011687",1.373688564
"35758","S01011687",-1.131696184
"35759","S01011686",-4.457840197
"35760","S01011686",-1.279913077
"35761","S01011686",-1.234625815
"35762","S01011686",-1.781737249
"35763","S01011691",-1.631766169
"35764","S01011691",-3.492674089
"35765","S01011691",-0.977426645
"35766","S01011692",0.725339325
"35767","S01011692",0.459704632
"35768","S01011692",3.5424098
"35769","S01011690",-0.445319998
"35770","S01011681",2.901729574
"35771","S01011681",-0.097731403
"35772","S01011681",4.204433269
"35773","S01011681",1.959333465
"35774","S01011681",2.298582738
"35775","S01011681",2.366947894
"35776","S01011680",2.7842307
"35777","S01011680",3.919397329
"35778","S01011680",3.124022067
"35779","S01011680",5.499167224
"35780","S01011680",5.715894216
"35781","S01011680",5.237016519
"35782","S01011684",-4.363009977
"35783","S01011684",-0.72242018
"35784","S01011684",0.728783505
"35785","S01011684",3.532823978
"35786","S01011683",0.747013245
"35787","S01011683",3.229890391
"35788","S01011683",2.808404257
"35789","S01011734",-2.468268432
"35790","S01011743",0.269454717
"35791","S01011743",-0.547745512
"35792","S01011734",0.543287157
"35793","S01011734",0.311755957
"35794","S01011743",0.551204896
"35795","S01011743",2.449260186
"35796","S01011742",1.395173688
"35797","S01011743",-4.052900194
"35798","S01011743",0.57192552
"35799","S01011743",0.768885339
"35800","S01011742",-2.963693451
"35801","S01011744",2.730520577
"35802","S01011744",2.205279922
"35803","S01011744",1.766051114
"35804","S01011744",1.465693517
"35805","S01011770",-2.368448768
"35806","S01011744",2.34184193
"35807","S01011745",1.586226433
"35808","S01011745",0.528501475
"35809","S01011770",5.502291901
"35810","S01011770",3.336048054
"35811","S01011745",0.956640503
"35812","S01011745",3.404999547
"35813","S01011745",1.139509629
"35814","S01011745",2.688214333
"35815","S01011770",1.855146145
"35816","S01011745",-1.111715193
"35817","S01011770",0.252660967
"35818","S01011770",0.231291943
"35819","S01011770",4.516441955
"35820","S01011770",4.061317473
"35821","S01011770",2.37974191
"35822","S01011769",2.780297447
"35823","S01011769",2.342401962
"35824","S01011769",-0.702420543
"35825","S01011769",-0.990019961
"35826","S01011769",3.664607174
"35827","S01011738",4.832379172
"35828","S01011740",5.809290441
"35829","S01011738",1.956624756
"35830","S01011738",4.901131339
"35831","S01011741",4.892772671
"35832","S01011741",1.65020364
"35833","S01011740",4.558093361
"35834","S01011739",1.290833556
"35835","S01011739",-0.985146707
"35836","S01011740",-0.689745422
"35837","S01011746",3.951514011
"35838","S01011746",1.6529996
"35839","S01011740",4.59153542
"35840","S01011739",3.25936737
"35841","S01011746",2.439568905
"35842","S01011746",2.693432879
"35843","S01011739",-1.491962419
"35844","S01011739",5.958326527
"35845","S01011748",0.459709838
"35846","S01011748",3.038681335
"35847","S01011748",6.617239753
"35848","S01011738",-3.762458034
"35849","S01011738",5.960862737
"35850","S01011749",2.618158131
"35851","S01011749",3.317689719
"35852","S01011749",4.445010654
"35853","S01011749",6.283368012
"35854","S01011748",0.876648489
"35855","S01011748",3.150691417
"35856","S01011748",2.399979886
"35857","S01011747",3.135382518
"35858","S01011748",-0.256718239
"35859","S01011747",2.850417295
"35860","S01011747",4.601962287
"35861","S01011747",1.928177872
"35862","S01011747",4.462568735
"35863","S01011747",4.410735146
"35864","S01011747",5.835003301
"35865","S01011749",8.027171755
"35866","S01011750",-1.009836919
"35867","S01011750",4.848706219
"35868","S01011751",4.356448256
"35869","S01011751",5.266702033
"35870","S01011751",7.762271498
"35871","S01011752",-2.28918837
"35872","S01011751",3.645446748
"35873","S01011752",-3.302287221
"35874","S01011752",1.632245666
"35875","S01011751",2.047583142
"35876","S01011751",3.277895036
"35877","S01011754",-1.177204431
"35878","S01011754",0.23319895
"35879","S01011754",-0.006085432
"35880","S01011751",-0.21296378
"35881","S01011750",-2.114833059
"35882","S01011750",-0.382982871
"35883","S01011754",-0.254135668
"35884","S01011754",2.23326305
"35885","S01011754",1.280232924
"35886","S01011754",-1.562794351
"35887","S01011753",0.533883512
"35888","S01011753",-3.131792298
"35889","S01011753",-3.241693836
"35890","S01011753",-2.522136124
"35891","S01011753",2.619998724
"35892","S01011753",-1.390395957
"35893","S01011752",2.134034354
"35894","S01011752",2.213827979
"35895","S01011768",-1.847518385
"35896","S01011767",5.725153137
"35897","S01011767",1.489305505
"35898","S01011768",2.08169938
"35899","S01011768",0.572190234
"35900","S01011768",0.864000302
"35901","S01011768",4.540152658
"35902","S01011767",0.537177013
"35903","S01011767",0.968994958
"35904","S01011767",1.169381851
"35905","S01011767",-0.300958525
"35906","S01011767",1.198642368
"35907","S01011755",-5.033125302
"35908","S01011755",2.435312088
"35909","S01011755",-2.267023365
"35910","S01011755",-0.063337276
"35911","S01011755",0.678614989
"35912","S01011755",3.126569754
"35913","S01011756",-0.092178002
"35914","S01011755",-0.476406758
"35915","S01011755",3.651628788
"35916","S01011756",0.286821391
"35917","S01011756",1.596703247
"35918","S01011756",1.661629572
"35919","S01011756",2.759716391
"35920","S01011756",-0.070038176
"35921","S01011756",-0.503069751
"35922","S01011757",0.81895963
"35923","S01011756",3.66421799
"35924","S01011757",4.166712373
"35925","S01011758",0.845532898
"35926","S01011759",1.536020358
"35927","S01011758",-1.072219113
"35928","S01011758",-1.936940835
"35929","S01011759",0.853180783
"35930","S01011759",0.411144052
"35931","S01011757",4.298090251
"35932","S01011760",3.030039667
"35933","S01011759",-2.335416477
"35934","S01011757",-0.310161594
"35935","S01011761",0.611514048
"35936","S01011761",-3.56447674
"35937","S01011761",1.284848952
"35938","S01011761",3.925449151
"35939","S01011761",4.393681266
"35940","S01011762",2.16020912
"35941","S01011762",-1.380942167
"35942","S01011765",-4.93361675
"35943","S01011765",-3.541381464
"35944","S01011765",-3.769317349
"35945","S01011765",-1.559608068
"35946","S01011765",-1.249308653
"35947","S01011765",-1.714918431
"35948","S01011762",-1.141424278
"35949","S01011766",-4.576111103
"35950","S01011762",3.321973169
"35951","S01011762",4.755498924
"35952","S01011763",-1.592746922
"35953","S01011763",-0.138096271
"35954","S01011760",-2.603392541
"35955","S01011760",1.405685275
"35956","S01011760",-2.790277169
"35957","S01011760",0.537244211
"35958","S01011760",-0.337342616
"35959","S01011759",0.608363373
"35960","S01011760",0.933818055
"35961","S01011759",-4.433284302
"35962","S01011764",-2.662644253
"35963","S01011764",-3.815596113
"35964","S01011764",0.280598629
"35965","S01011763",-1.515991215
"35966","S01011763",-0.503648228
"35967","S01011763",-0.993826615
"35968","S01011719",-6.493554125
"35969","S01011720",-3.505949498
"35970","S01011720",-3.973011061
"35971","S01011720",-2.793960423
"35972","S01011730",-3.19182277
"35973","S01011730",-1.982370569
"35974","S01011730",-2.261791386
"35975","S01011730",-2.173878824
"35976","S01011730",-3.04229673
"35977","S01011730",-2.876118185
"35978","S01011730",-0.43555128
"35979","S01011731",-1.6175801
"35980","S01011731",-0.315865454
"35981","S01011731",-0.94695042
"35982","S01011731",1.999487518
"35983","S01011731",-0.313507904
"35984","S01011729",-0.162582319
"35985","S01011729",2.799451093
"35986","S01011729",3.282282808
"35987","S01011729",3.468733791
"35988","S01011728",-0.111858437
"35989","S01011729",2.366980411
"35990","S01011728",4.414962571
"35991","S01011728",-2.567625783
"35992","S01011733",-5.134792952
"35993","S01011733",2.993362754
"35994","S01011728",-1.288278476
"35995","S01011733",-0.907754311
"35996","S01011732",-4.460248354
"35997","S01011732",-3.591432932
"35998","S01011732",-1.580432023
"35999","S01011732",-5.408524992
"36000","S01011732",-4.653430184
"36001","S01011732",-3.746545592
"36002","S01011733",-1.055979966
"36003","S01011728",-3.397852964
"36004","S01011728",-0.480521157
"36005","S01011728",-2.770269786
"36006","S01011735",-1.5077907
"36007","S01011734",-3.691399407
"36008","S01011734",0.77171306
"36009","S01011735",-2.683260726
"36010","S01011735",-2.679590312
"36011","S01011736",0.359261404
"36012","S01011735",-4.858926303
"36013","S01011736",0.54454856
"36014","S01011736",1.369217397
"36015","S01011736",2.009627056
"36016","S01011737",0.427815719
"36017","S01011737",2.67088479
"36018","S01011734",-4.104043994
"36019","S01011737",3.338931784
"36020","S01011737",1.274146956
"36021","S01011737",4.308969903
"36022","S01011738",1.031144867
"36023","S01011737",1.555892766
"36024","S01011721",-1.458250854
"36025","S01011721",0.125577266
"36026","S01011722",2.357471435
"36027","S01011721",-0.277070986
"36028","S01011722",1.668522858
"36029","S01011721",-1.072485161
"36030","S01011722",-0.468827302
"36031","S01011721",-0.206799265
"36032","S01011723",0.822385207
"36033","S01011723",0.824575124
"36034","S01011723",-0.627374342
"36035","S01011723",1.193724329
"36036","S01011723",-0.925209925
"36037","S01011723",1.118562753
"36038","S01011784",4.849222978
"36039","S01011784",-0.817682477
"36040","S01011784",-1.214258227
"36041","S01011784",-1.404105828
"36042","S01011784",1.473523388
"36043","S01011785",0.589657154
"36044","S01011785",0.997327927
"36045","S01011785",0.940297828
"36046","S01011785",-1.245797638
"36047","S01011781",-4.971424146
"36048","S01011781",-1.737820767
"36049","S01011780",-1.919301816
"36050","S01011780",-4.322109105
"36051","S01011780",-6.370000989
"36052","S01011780",-4.443532867
"36053","S01011780",-3.357347818
"36054","S01011782",-5.28749077
"36055","S01011783",-3.794191961
"36056","S01011783",-2.534739794
"36057","S01011782",-2.238248319
"36058","S01011783",-3.35387384
"36059","S01011782",-3.716925881
"36060","S01011779",-3.252048116
"36061","S01011779",-3.352566166
"36062","S01011779",-5.294171029
"36063","S01011783",-4.667472573
"36064","S01011772",-2.946088966
"36065","S01011772",-3.720003002
"36066","S01011766",-2.321539261
"36067","S01011766",-3.312837873
"36068","S01011787",3.581931913
"36069","S01011787",4.386159086
"36070","S01011787",4.527392325
"36071","S01011787",4.865347366
"36072","S01011797",-3.943545718
"36073","S01011797",-4.564181064
"36074","S01011797",-1.643492775
"36075","S01011802",2.852209092
"36076","S01011802",-0.654312141
"36077","S01011802",-0.356607247
"36078","S01011801",-1.342934393
"36079","S01011800",1.313632998
"36080","S01011802",4.083851784
"36081","S01011801",0.019504181
"36082","S01011801",6.858362616
"36083","S01011801",0.247544951
"36084","S01011799",-0.168102399
"36085","S01011799",-1.97736943
"36086","S01011799",0.096394121
"36087","S01011799",-1.822435035
"36088","S01011800",2.162025191
"36089","S01011798",-0.616948109
"36090","S01011798",2.835431105
"36091","S01011798",0.616120126
"36092","S01011798",1.037179916
"36093","S01011799",-2.743087112
"36094","S01011799",-3.831824298
"36095","S01011793",-3.738681453
"36096","S01011793",1.018728823
"36097","S01011795",7.232421309
"36098","S01011795",3.524719081
"36099","S01011795",1.632004322
"36100","S01011795",1.015973289
"36101","S01011796",3.045588445
"36102","S01011796",3.297640539
"36103","S01011796",5.646169891
"36104","S01011796",4.961186128
"36105","S01011796",0.640671181
"36106","S01011792",1.761910162
"36107","S01011796",3.004918802
"36108","S01011792",0.645826003
"36109","S01011792",4.618111165
"36110","S01011792",1.652957696
"36111","S01011792",0.996674567
"36112","S01011796",1.766908964
"36113","S01011792",3.569684262
"36114","S01011792",4.07175382
"36115","S01011794",3.070923807
"36116","S01011794",5.77763428
"36117","S01011794",-0.099242523
"36118","S01011794",2.470184356
"36119","S01011790",5.714198066
"36120","S01011790",0.678815543
"36121","S01011790",2.373869135
"36122","S01011790",4.326775518
"36123","S01011790",1.225646369
"36124","S01011791",3.084001191
"36125","S01011791",0.504998247
"36126","S01011791",-0.554754745
"36127","S01011791",0.227757597
"36128","S01011791",0.468555723
"36129","S01011791",5.931431302
"36130","S01011790",-2.080586871
"36131","S01011790",1.546774505
"36132","S01011791",-2.925920357
"36133","S01011792",-1.315668934
"36134","S01011792",1.480880368
"36135","S01011793",-2.517957814
"36136","S01011793",2.577013481
"36137","S01011793",-4.897920673
"36138","S01011793",-0.158350766
"36139","S01011792",-1.978362687
"36140","S01011787",0.5413361
"36141","S01011501",3.31278898
"36142","S01011499",6.713761473
"36143","S01011502",2.190636041
"36144","S01011497",-3.863995093
"36145","S01011429",-4.025559427
"36146","S01011447",-4.647677777
"36147","S01011374",-1.946674593
"36148","S01011471",4.409063961
"36149","S01011472",2.736398774
"36150","S01011378",-2.858282244
"36151","S01011377",-5.83920749
"36152","S01011382",3.313664665
"36153","S01011375",-0.064546331
"36154","S01011400",-3.732974424
"36155","S01011400",-4.610264304
"36156","S01011371",2.874022956
"36157","S01011379",-4.069743033
"36158","S01011476",-5.283132349
"36159","S01011476",-5.626579425
"36160","S01011478",-3.077401511
"36161","S01011480",-3.764740474
"36162","S01011484",1.745810621
"36163","S01011491",7.750707693
"36164","S01011491",7.311818329
"36165","S01011492",4.542136671
"36166","S01011490",-1.978152271
"36167","S01011470",1.038758366
"36168","S01011462",-0.35620249
"36169","S01011463",1.100524714
"36170","S01011463",-4.626715652
"36171","S01011461",2.884341831
"36172","S01011455",-0.675416004
"36173","S01011429",-2.642994985
"36174","S01011452",-4.440924923
"36175","S01011452",-2.028165147
"36176","S01011420",4.451852963
"36177","S01011427",-3.672011711
"36178","S01011545",1.38143836
"36179","S01011540",-2.340907984
"36180","S01011439",-0.796462902
"36181","S01011360",3.83367855
"36182","S01011538",-5.915308148
"36183","S01011538",-2.976484468
"36184","S01011538",-0.294015807
"36185","S01011535",7.088712089
"36186","S01011539",1.434833447
"36187","S01011533",-0.615229297
"36188","S01011534",-4.663580793
"36189","S01011533",5.515485365
"36190","S01011551",-4.54298598
"36191","S01011552",-3.389462717
"36192","S01011527",-3.383903077
"36193","S01011387",6.107395642
"36194","S01011402",-0.60545139
"36195","S01011407",-3.718621028
"36196","S01011411",0.172815702
"36197","S01011396",-0.699537646
"36198","S01011396",-1.927020008
"36199","S01011357",4.105910476
"36200","S01011410",0.822440533
"36201","S01011412",-4.866108408
"36202","S01011415",-2.546753511
"36203","S01011392",4.399852279
"36204","S01011390",5.337409949
"36205","S01011428",1.432916029
"36206","S01011449",0.061327139
"36207","S01011450",-6.296704431
"36208","S01011450",-1.826587584
"36209","S01011430",-1.047489537
"36210","S01011665",0.384860152
"36211","S01011431",4.718033405
"36212","S01011444",3.762051085
"36213","S01011441",5.121069697
"36214","S01011443",-0.435191903
"36215","S01011443",4.037671732
"36216","S01011789",-1.465243566
"36217","S01011680",-3.551094105
"36218","S01011679",-1.642661742
"36219","S01011660",-3.208839257
"36220","S01011742",-1.06146987
"36221","S01011740",4.673603714
"36222","S01011661",-0.888620442
"36223","S01011661",3.379186723
"36224","S01011747",3.868256373
"36225","S01011747",4.562123704
"36226","S01011752",0.785717634
"36227","S01011762",3.502751179
"36228","S01011719",-4.364642115
"36229","S01011720",-1.337278965
"36230","S01011729",-2.995626424
"36231","S01011789",-1.149822719
"36232","S01011721",1.084959551
"36233","S01011779",-1.615133892
"36234","S01011780",-3.193761388
"36235","S01011766",-0.690430932
"36236","S01011787",1.414174464
"36237","S01011790",-2.638809401
"36238","S01011672",-0.148990838
"36239","S01011670",6.831187466
"36240","S01011673",1.735800175
"36241","S01011674",-1.453518886
"36242","S01011631",6.63076139
"36243","S01011631",5.488893547
"36244","S01011738",-3.037440722
"36245","S01011738",-1.928627407
"36246","S01011632",1.686115796
"36247","S01011626",-1.383531067
"36248","S01011628",-2.422860065
"36249","S01011613",-2.061272205
"36250","S01011642",-2.900101246
"36251","S01011650",3.848614456
"36252","S01011651",1.743202302
"36253","S01011654",1.575925003
"36254","S01011689",-5.16265958
"36255","S01011689",-4.471567584
"36256","S01011689",-0.56035247
"36257","S01011554",3.108134939
"36258","S01011530",5.130871276
"36259","S01011530",2.740381589
"36260","S01011622",-2.166912788
"36261","S01011622",-3.850098012
"36262","S01011620",-4.916872257
"36263","S01011446",-2.014695021
"36264","S01011619",-3.401897386
"36265","S01011622",-3.178215713
"36266","S01011620",-2.112099909
"36267","S01011522",6.106286903
"36268","S01011518",2.035700203
"36269","S01011515",0.342597791
"36270","S01011516",-4.015979344
"36271","S01011512",-0.944786175
"36272","S01011690",3.411838119
"36273","S01011690",-3.536324329
"36274","S01011690",-4.108096739
"36275","S01011690",-2.579265729
"36276","S01011690",-2.781472063
"36277","S01011803",3.885581277
"36278","S01011508",1.401572617
"36279","S01011524",1.507662165
"36280","S01011616",2.236792835
"36281","S01011615",2.02632665
"36282","S01011466",5.980351262
"36283","S01011621",0.018631761
"36284","S01011622",-0.42485036
"36285","S01011624",1.034044039
"36286","S01011578",1.194845733
"36287","S01011577",6.83662167
"36288","S01011803",0.157489087
"36289","S01011683",-0.133435635
"36290","S01011580",5.262432575
"36291","S01011578",-0.797890092
"36292","S01011589",-0.245364929
"36293","S01011599",1.902316234
"36294","S01011596",0.393015659
"36295","S01011682",-3.080288491
"36296","S01011595",-3.309106517
"36297","S01011600",1.22314722
"36298","S01011607",-0.691432858
"36299","S01011611",-3.14727028
"36300","S01011611",-1.682999064
"36301","S01011611",0.258164688
"36302","S01011609",4.245205225
"36303","S01011682",-0.087908005
"36304","S01011677",4.591260407
"36305","S01011679",-1.053204267
"36306","S01011677",-2.036138189
"36307","S01011677",-1.349423604
"36308","S01011570",-1.939799634
"36309","S01011566",7.593514515
"36310","S01011563",-1.126750755
"36311","S01011562",4.459073203
"36312","S01011562",4.058655375
"36313","S01011560",2.066467079
"36314","S01011663",5.325315808
"36315","S01011633",4.492671541
"36316","S01011634",-1.791486104
"36317","S01011640",4.032185841
"36318","S01011642",6.401782564
"36319","S01011638",4.444237705
"36320","S01011638",-3.644691634
"36321","S01011637",-3.616591032
"36322","S01011639",2.497992987
"36323","S01011646",-4.561725488
"36324","S01011646",-3.067595219
"36325","S01011645",-2.248420284
"36326","S01011645",-4.946286196
"36327","S01011655",1.862693593
"36328","S01011655",4.456495935
"36329","S01011655",6.472003656
"36330","S01011657",4.239383944
"36331","S01011509",-1.792762622
"36332","S01011509",-4.391502782
"36333","S01011622",0.300307578
"36334","S01011621",0.151230311
"36335","S01011621",0.503536902
"36336","S01011621",-1.052738891
"36337","S01011577",-4.467509655
"36338","S01011577",-1.025443498
"36339","S01011581",5.26800365
"36340","S01011581",8.431533667
"36341","S01011581",5.212262447
"36342","S01011586",3.687489466
"36343","S01011585",0.894338381
"36344","S01011598",6.069389464
"36345","S01011598",8.194498317
"36346","S01011599",-0.02532457
"36347","S01011600",1.301946446
"36348","S01011571",4.434000058
"36349","S01011571",6.253775969
"36350","S01011472",5.92150992
"36351","S01011472",5.766832884
"36352","S01011472",5.138879713
"36353","S01011472",7.529554608
"36354","S01011472",5.788745851
"36355","S01011472",7.176580048
"36356","S01011375",5.428283036
"36357","S01011375",6.395698651
"36358","S01011376",6.376517738
"36359","S01011376",4.205259336
"36360","S01011372",5.37545232
"36361","S01011372",6.964025975
"36362","S01011372",5.733562444
"36363","S01011372",5.376244837
"36364","S01011372",6.548756511
"36365","S01011372",5.65714676
"36366","S01011371",6.376489689
"36367","S01011371",4.436264833
"36368","S01011371",8.131832533
"36369","S01011371",8.098901587
"36370","S01011371",5.672661149
"36371","S01011371",5.497037239
"36372","S01011369",6.816288507
"36373","S01011369",6.477526425
"36374","S01011423",4.617638745
"36375","S01011423",7.235060384
"36376","S01011535",6.454204947
"36377","S01011535",7.631351494
"36378","S01011534",0.99266959
"36379","S01011534",-2.092771521
"36380","S01011406",1.254303012
"36381","S01011406",0.126379452
"36382","S01011403",5.305947076
"36383","S01011399",6.497346224
"36384","S01011364",1.890221574
"36385","S01011364",-0.091490687
"36386","S01011390",0.844991969
"36387","S01011390",4.222770317
"36388","S01011686",-6.234092539
"36389","S01011688",-5.266482738
"36390","S01011769",-1.836729094
"36391","S01011769",-3.706130247
"36392","S01011749",0.480804827
"36393","S01011749",3.112191458
"36394","S01011752",3.038345508
"36395","S01011751",1.602970201
"36396","S01011753",0.687426042
"36397","S01011753",1.156871248
"36398","S01011758",0.613013528
"36399","S01011757",1.067560008
"36400","S01011765",-3.504638115
"36401","S01011765",-3.090858567
"36402","S01011731",-1.866139315
"36403","S01011731",-1.37191032
"36404","S01011733",-0.314507348
"36405","S01011733",1.881129508
"36406","S01011733",1.54339233
"36407","S01011733",-0.786033885
"36408","S01011782",-4.753311797
"36409","S01011782",-3.565421995
"36410","S01011785",0.06438469
"36411","S01011785",-1.219434803
"36412","S01011801",8.339159763
"36413","S01011802",5.886863697
"36414","S01011689",-2.929414275
"36415","S01011689",-1.637220284
"36416","S01011685",-2.400804288
"36417","S01011685",-3.016879634
"36418","S01011685",-0.864887661
"36419","S01011685",-1.994946114
"36420","S01011685",-2.67180479
"36421","S01011459",-3.416580105
"36422","S01011451",-2.107520515
"36423","S01011459",-2.623203725
"36424","S01011459",-1.793590451
"36425","S01011451",2.759624227
"36426","S01011459",-1.092527104
"36427","S01011451",-3.274798967
"36428","S01011451",-1.723345291
"36429","S01011360",5.57324688
"36430","S01011360",7.164870745
"36431","S01011357",-0.166038524
"36432","S01011357",-3.518921287
"36433","S01011358",-3.088544419
"36434","S01011358",-4.372606944
"36435","S01011358",-6.036255613
"36436","S01011662",-2.992903506
"36437","S01011662",-3.471142705
"36438","S01011662",-4.691131231
"36439","S01011662",-3.204119999
"36440","S01011662",-5.883646688
"36441","S01011661",-1.546777015
"36442","S01011660",-2.809229916
"36443","S01011668",5.044529682
"36444","S01011668",5.345231672
"36445","S01011667",3.174509714
"36446","S01011666",0.637854284
"36447","S01011669",1.060365751
"36448","S01011666",1.805944126
"36449","S01011666",5.910519279
"36450","S01011638",-2.722468288
"36451","S01011669",1.62285279
"36452","S01011672",-1.866967293
"36453","S01011671",0.330243797
"36454","S01011672",4.932504176
"36455","S01011672",7.262894776
"36456","S01011633",0.746320164
"36457","S01011632",-0.415248157
"36458","S01011633",2.321013324
"36459","S01011633",3.611854618
"36460","S01011627",-3.961165
"36461","S01011628",-2.384107353
"36462","S01011628",-2.772711923
"36463","S01011628",-2.052085668
"36464","S01011643",-3.89096117
"36465","S01011643",-3.130311043
"36466","S01011643",-0.957340406
"36467","S01011644",-0.042287892
